Year_Built,Gr_Liv_Area,Fireplaces,Garage_Cars,Overall_Qual,Year_Remod,shap_values_Year_Built,shap_values_Gr_Liv_Area,shap_values_Fireplaces,shap_values_Garage_Cars,shap_values_Overall_Qual,shap_values_Year_Remod,shap_values2_Year_Built,shap_values2_Gr_Liv_Area,shap_values2_Fireplaces,shap_values2_Garage_Cars,shap_values2_Overall_Qual,shap_values2_Year_Remod,i_shap_values_Year_Built,i_shap_values_Gr_Liv_Area,i_shap_values_Fireplaces,i_shap_values_Garage_Cars,i_shap_values_Overall_Qual,i_shap_values_Year_Remod,i_shap_values2_Year_Built,i_shap_values2_Gr_Liv_Area,i_shap_values2_Fireplaces,i_shap_values2_Garage_Cars,i_shap_values2_Overall_Qual,i_shap_values2_Year_Remod,SalePrice,Order,PID,pred1,pred2,group_id
1999,1441,0,2.0,160,500,-1.667421875,-0.6315416666666667,-3.6438984375,-2.0714192708333337,-2.4976575520833335,-1.6631901041666668,-3.2104609375,-4.367305989583333,-3.0254661458333336,-0.78881640625,0,0,0.0034559583552086623,-1.1564823173178713e-18,0.012182511448267604,0.009029699918724798,0.013500615615656636,0.0029026539598983017,0.044941383348423646,0.0696589874560926,0.04288655699608215,0.01751680677953203,0,0,290000,1849,533236040,216792.39,173086.42,11
1965,1786,2,2.0,100,1200,-0.23578125,-0.6521614583333334,-5.016041666666667,-2.8514296875,-1.4674869791666667,1.1495729166666668,-2.29071484375,-1.8840364583333333,-3.8161028645833337,-0.99495703125,0,0,0.003742154056584435,0.002684261042870263,0.020257772879216235,0.01478318696233218,0.018269676642135583,0.0028509793269616787,0.01417408678717252,0.010906095965668494,0.01778726590992111,0.008701800396333646,0,0,220000,1571,916125425,183778.53,213951.83,11
1989,2519,2,2.0,140,700,-0.32069140625,-0.33308463541666666,-4.674471354166667,-0.2864596354166667,-3.2040520833333335,-1.16296875,-1.6624895833333333,2.261125,-5.026140625,-0.11045833333333333,0,0,0.001472965590665471,0.0010135580744389445,0.018344533771358387,0.007552555139392669,0.021802339103951796,0.002548045084600013,0.012707031431606801,0.007063868467869749,0.016594603309965254,0.005037082347897363,0,0,146500,2892,916225130,258135.72,320949.47,11
2007,1316,1,2.0,140,360,0.0476953125,0.72546875,-2.127390625,-0.3590078125,-4.015510416666666,-0.2395703125,-1.7172395833333332,3.8199921875,-1.9124661458333332,-0.1304140625,0,0,0.0021781525610093983,0.0018130630680962083,0.005382166667719325,0.0050326630534866445,0.02522922595151758,0.0046457632830716215,0.013914259288364412,0.014710573657367812,0.00717602352794963,0.007180816356578521,0,0,238500,2102,906380010,209639.61,210063.1,12
1910,2019,0,2.0,140,640,0.21680208333333334,-1.0886354166666667,-3.6010833333333334,6.305776041666667,8.208721354166666,2.6949140625,5.906276041666667,2.588484375,-2.6105260416666667,6.515330729166667,0,0,0.0029207711855694612,0.006781937360627169,0.018531961997178787,0.0026253989796251784,0.010715225784071076,0.0006266901216229794,0.01253197758962645,0.008663503427060985,0.0064860437055058165,0.012045765733737666,0,0,139000,749,903425245,163681.27,139177.3,12
2006,1939,1,3.0,160,380,1.2215520833333333,0.3994609375,-6.303356770833333,-0.38628125,-1.8441015625,2.2079270833333333,6.066927083333333,1.4281901041666667,-6.282231770833333,-0.13806770833333334,0,0,0.001842368438977258,0.0015717356020809338,0.023691111750190924,0.007276090348744509,0.01972056795226228,0.003599890694478138,0.015672066673146794,0.00762633414503875,0.014074989194775843,0.008192861684660591,0,0,149500,2464,528480070,298721.34,295727.5,12
1940,908,0,2.0,100,580,-1.3896979166666668,-0.5078489583333333,2.6067838541666664,-0.45008333333333334,1.641109375,-1.5732838541666667,-6.759265625,2.6964921875,1.9978671875,-0.12299739583333333,0,0,0.0020666451719211147,0.00017293961381485123,0.002685425544818814,0.007178482785907051,0.012661548898055878,0.00600034999279722,0.039345693108832756,0.007222957447634928,0.0023249339592558314,0.009026781513480991,0,0,173000,1901,534431020,132053.6,108466.26,12
1912,1560,0,0.0,120,320,0.8794921875,-1.1415390625,-3.1064348958333334,-0.5242265625,7.081151041666667,2.4323151041666664,7.527080729166667,2.2119817708333334,-2.3482005208333336,-0.16013541666666667,0,0,0.0007456406228568037,0.002162563741753395,0.003682203488227068,0.004247878911921982,0.012290622744364708,0.0014882049141310752,0.017544564022311915,0.005897249012621137,0.00562391571589006,0.003216327499052958,0,0,319900,204,903426200,113883.14,103789.03,12
1919,2447,1,1.0,120,700,-0.3077447916666667,-0.8774114583333333,2.7227213541666666,4.8779375,-5.258046875,0.07472135416666667,-1.5235182291666667,1.29740625,2.6469375,5.963510416666667,0,0,0.004182633077950631,0.0037069296427083035,0.0026291193103353955,0.005855384087297296,0.02187743850796361,0.005121223375553939,0.007970991721073352,0.005225997478980486,0.004554627058956177,0.010106774669039722,0,0,189000,293,909250060,149272.88,185482.95,12
1935,1738,1,1.0,100,1500,0.0170390625,0.22415625,3.2212265625,-0.5550807291666666,7.497893229166667,-2.039005208333333,-0.3275494791666667,-1.6380859375,2.0718072916666666,-0.12904427083333334,0,0,0.0001310821230990714,0.00012803942199179157,0.0015497502967756584,0.005609526920813516,0.012727991605582176,0.0034692149937530126,0.013130931467654164,0.011599385396524895,0.006007202797885457,0.007413738021934738,0,0,378500,1331,903206070,131216.89,158484.27,12
1925,1060,1,1.0,100,620,-0.5738020833333334,0.02880729166666667,-1.8020885416666668,-2.8210078125,-1.4518255208333333,-2.2650416666666664,-4.3872734375,-0.0013541666666666667,-1.41603125,-1.1455677083333333,0,0,0.003838020522401231,0.0016388605059215692,0.009926269228822393,0.01478318696233218,0.01546323817839647,0.007900470587726293,0.02291996803447051,0.008889367247177916,0.0062143030025192045,0.004639154888836955,0,0,327000,2006,903201090,135746.36,125021.664,12
1915,1595,1,2.0,120,1500,-1.4086458333333332,-0.12441666666666668,-4.161079427083333,-2.3654166666666665,-1.2173580729166666,-1.8992473958333334,-4.141497395833333,-0.5293450520833334,-3.7404348958333333,-0.9752317708333333,0,0,0.004220426584551298,0.00015924639829379209,0.015413929917085461,0.008970122178166501,0.014150364504654851,0.005511112879285422,0.017402703957235813,0.006694563107029557,0.017672376512382324,0.006939352014967732,0,0,152500,2602,535380010,145024.77,140081.06,12
1920,1317,0,1.0,80,1500,0.049828125,-0.18301041666666665,-2.2226614583333335,-0.3750859375,-1.7906588541666668,-0.25029947916666667,-1.462390625,-0.72646875,-1.628640625,-0.1110625,0,0,0.002218684576955733,0.0015673684701630987,0.006446460138497081,0.006776645578465421,0.012374569940584659,0.0037559601570675482,0.012725376604232421,0.008235869775917413,0.006072575855600633,0.005037082347897363,0,0,278000,1556,911102170,84664.51,108306.97,12
2004,1114,0,2.0,100,420,0.6299479166666666,0.17521875,-6.127177083333333,-0.375484375,-1.7925598958333333,2.1462161458333333,6.0860078125,-1.096,-5.891213541666667,-0.12947135416666666,0,0,0.0018493351979499346,0.0010398173262045909,0.023691111750190924,0.006776645578465421,0.012374569940584659,0.005078832531459677,0.015563885874651635,0.010546768594646741,0.022992675034768612,0.007413738021934738,0,0,232000,1136,531375110,146923.02,154292.25,12
1932,1609,2,3.0,140,700,-0.7078997395833334,-0.5451458333333333,-3.7262213541666664,-3.8699036458333333,-2.5540846354166664,-0.79820703125,-0.9888216145833334,-7.641018229166667,-2.1966002604166666,-2.5691145833333335,0,0,0.0027201385198881785,0.00047218881637993486,0.012182511448267604,0.010153790718079706,0.015200827764761131,0.002133829669344841,1.1564823173178713e-18,0.05266238723276176,0.0,0.0,0,0,168000,2866,909282060,277394.9,206684.72,12
2007,1689,0,3.0,140,360,0.9731067708333334,-0.18985677083333335,-2.305796875,-0.3891171875,-1.8576380208333332,-0.13442447916666667,0.015638020833333335,-0.4770963541666667,-1.7390546875,-0.11858854166666667,0,0,0.002522916610234204,0.0007487705370079028,0.006983128676100345,0.005606053555766921,0.017089411631836485,0.003411771628697376,0.01284506621327889,0.009340468656111538,0.004427351880869433,0.007800167381412259,0,0,582933,1786,528435060,211210.11,254820.5,13
1998,1633,1,2.0,120,540,3.307734375,1.7615572916666666,-4.111739583333333,7.199963541666667,9.37275,3.6855208333333334,5.589510416666667,7.322557291666667,-2.8531770833333336,7.1210078125,0,0,0.0037238694008812517,0.0027626152726661865,0.001536798976687187,0.007234572326182754,0.011925698107744014,0.004244275021419995,0.009593397349484105,0.00735748868859379,0.005213941332280896,0.006691279926690864,0,0,218000,1005,527162180,188765.73,204474.6,13
1972,1092,0,1.0,120,1060,-0.9762278645833333,-0.6852213541666666,-3.9536041666666666,-2.2474765625,-2.7099427083333336,-1.0530559895833334,-1.37583203125,-3.4663815104166664,-3.6806263020833336,-0.9596328125,0,0,0.004593829852856035,0.0043441371106954126,0.013060936425234202,0.008758287549997246,0.021145767730224325,0.005673073863306332,0.02488275963691225,0.032237766242250054,0.03585312101653861,0.018252089979381766,0,0,167900,2372,527451460,118735.46,110565.38,13
2001,1677,0,2.0,120,480,0.788171875,-0.13494791666666667,-2.7838776041666664,-0.4697942708333333,1.7129817708333333,2.6852734375,6.8288125,-1.2774427083333333,-2.1303619791666666,-0.14527604166666666,0,0,0.0012153790793651396,0.0014864956262198924,0.011562031774396188,0.007747650690520227,0.011891706346920832,0.0015866500927060468,0.01914164323868323,0.00598535613993847,0.0036745444442460875,0.004928486727267857,0,0,185500,1144,531385060,163046.7,203182.31,13
1986,1088,0,2.0,160,780,-2.1645065104166665,-0.24686848958333335,-3.63466796875,-2.066171875,-5.9658502604166666,1.18307421875,-4.362374348958333,-6.3175826822916665,-2.1078470052083333,-0.549572265625,0,0,0.0039461071628588565,-1.1564823173178713e-18,0.012182511448267604,0.009029699918724798,0.02886222338991888,0.005028722131838977,0.022755533018200828,0.03218249506722984,0.0,0.0,0,0,111000,1632,527182040,219505.66,155652.83,13
1998,2393,1,2.0,200,520,2.5678828125,-0.4494140625,-6.30703125,-0.3865052083333333,-1.8451770833333332,1.6723880208333333,3.4324140625,2.7051067708333334,-6.013072916666667,-0.13215104166666666,0,0,0.00517154427292655,0.0007487705370079028,0.015793758055417877,0.006735773188560374,0.017089411631836485,0.004033612294659975,0.016884043084514647,0.012042596455933547,0.016199296221845183,0.007180816356578521,0,0,113000,1178,533236090,343566.56,276823.03,13
1929,1316,0,2.0,100,480,-1.8369765625,-0.440703125,-4.014432291666666,-4.169231770833333,-2.75163671875,1.33223046875,-3.6421796875,0.6016979166666666,-3.4323098958333333,-4.0143828125,0,0,0.0030424803481751417,-1.1564823173178713e-18,0.008169807876358072,0.012507510174074346,0.01579146188190154,0.00609160589019457,0.027763666242134284,0.00976469143008565,0.012424375858694077,0.022609975455859126,0,0,306000,178,902206040,130257.36,124220.51,13
1961,988,0,2.0,100,1280,-0.3610846354166667,-0.6712591145833333,-3.9328098958333335,-2.23565625,-2.6956901041666663,-1.79505859375,-4.167174479166667,2.13321484375,-4.3498984375,-1.1341302083333333,0,0,0.0035121572324817853,0.004155261584143437,0.013060936425234202,0.008307162014674657,0.020054216487477794,0.007337567969895804,0.020268353508401057,0.008986864533286001,0.005659102635559603,0.007793622723937061,0,0,300000,1826,532377140,140356.12,126435.07,13
1967,941,1,1.0,100,1160,-0.3333111979166667,0.37896875,-4.37095703125,-4.539501302083333,-1.2787604166666668,-0.7985729166666666,-0.87170703125,-2.83976171875,-3.24978515625,-3.8009192708333335,0,0,0.002778750826274101,0.0013774992072469745,0.017168322844527444,0.01802027460220463,0.014820951818753005,0.003908054621208252,0.00987925311352984,0.019546683129284072,0.019510471914739258,0.021416217723253698,0,0,187500,2498,532378220,142768.73,132654.17,13
1967,1342,1,2.0,120,1160,0.010895833333333334,-0.5693958333333333,-2.1027291666666663,-0.3548463541666667,-1.6940364583333332,-1.3034791666666667,-0.2660989583333333,-3.3907734375,-1.5372682291666668,-0.10483072916666668,0,0,0.002112020664743389,0.0014003430352685737,0.005347050375139296,0.0050326630534866445,0.01455078810811556,0.004170988595577154,0.007907429030715145,0.012864081774639713,0.0023702146193257056,0.004932920908735293,0,0,135000,599,534252240,174119.69,160193.77,13
1926,1422,0,1.0,100,1500,1.2228619791666668,-0.11965104166666667,-2.4682578125,-0.41653125,-1.9885182291666668,1.6485390625,3.1426744791666663,-1.1394583333333332,-1.9002473958333332,-0.12958333333333336,0,0,0.0017668197012152764,0.0022598809288749888,0.003092405323272007,0.0037065973090448763,0.013011244526824329,0.0025241632664362566,0.014267688714993216,0.010987571227889606,0.009245214729040784,0.007413738021934738,0,0,184000,2199,909251030,103493.2,126419.4,13
2008,1652,1,2.0,160,340,0.7430755208333334,-0.0810546875,-1.9155390625,-2.9986041666666665,-3.6156328125,-0.20096354166666666,-1.6756770833333332,-0.04496875,-1.5824166666666668,-1.280171875,0,0,0.001987077110206847,0.0024073624731536865,0.010932338407620085,0.014201312981849266,0.02442334067623262,0.005878665647872307,0.011960985368803604,0.006493645980347914,0.0020237643668028307,0.005176510898098009,0,0,157000,1560,911370410,236235.02,249975.25,13
1925,844,0,1.0,100,1500,-3.4324427083333333,-0.9098177083333334,-1.9357369791666668,-0.3266614583333333,1.1911276041666667,-2.4330260416666665,-4.759953125,2.5902708333333333,-1.6613203125,-0.11329166666666667,0,0,0.015646569283311172,0.006854445468447388,0.010997422595687381,0.009412474186592341,0.013309302160779588,0.01198231094843744,0.025115481246770432,0.0063576002905777855,0.006072575855600633,0.005037082347897363,0,0,190000,2647,902111010,99628.16,93713.37,14
1969,1620,0,2.0,100,1120,-2.8242005208333336,-0.4839322916666667,-1.7221666666666668,-0.29062760416666666,-3.2506354166666664,-1.0158958333333334,-11.588265625,8.691959635416666,-1.8045651041666668,-0.12305989583333334,0,0,0.006499770934567577,0.0004810989537782663,0.006765643930263411,0.007477659093400631,0.01908826915329588,0.0034292174419155675,0.07147312571963925,0.02211729128124897,0.012717734218015246,0.009026781513480991,0,0,119500,1656,527356050,136862.31,153652.31,14
1950,1952,2,1.0,140,400,0.12582552083333332,-0.7482630208333334,-5.755205729166667,-3.2716171875,1.2859921875,1.5640338541666667,3.5288111979166663,-3.0730729166666664,-4.839565104166667,-1.2617994791666667,0,0,0.00158854051985696,0.0014003430352685737,0.01126664495464453,0.009066688958278371,0.01191476118605457,0.003413044208447531,0.011440409176765925,0.01318093080717721,0.019448130637122245,0.005176510898098009,0,0,275000,2036,903456110,232209.73,182485.27,14
1920,1245,0,1.0,100,1260,-0.6265533854166666,0.17792838541666667,-3.4234947916666667,-1.9461302083333332,-5.619236979166667,-1.56258984375,-3.3886731770833336,-2.49345703125,-3.4355143229166667,-0.8957291666666666,0,0,0.020453197280759682,0.0028407218445499574,0.03384704559805636,0.02445851162840421,0.07494179195046956,0.031136431734915006,0.02621129328436866,0.019810579313875514,0.012424375858694077,0.012002954758615224,0,0,395192,181,902206240,111868.055,106652.84,14
1956,1196,1,1.0,120,1380,3.3639739583333337,1.0632473958333333,-3.0003802083333335,-0.506328125,1.8462083333333332,1.8935546875,4.807,11.635234375,-2.7139583333333337,-0.18507552083333334,0,0,0.003563360939289986,0.0008136190974713583,0.003682203488227068,0.0037243766176478944,0.01085051247408853,0.0026892299130429915,0.010138036024985956,0.02194180412967413,0.0064860437055058165,0.004587399702074003,0,0,102776,1242,535178060,160757.89,145027.8,14
2005,1248,0,2.0,140,380,2.6466692708333337,1.8102682291666667,-3.1445286458333337,-0.5306588541666666,1.9349036458333333,3.9109114583333335,4.843244791666667,7.813653645833333,-2.49896875,-0.17041145833333335,0,0,0.0010713764096145118,0.00045178494049820785,0.003682203488227068,0.006914628599683913,0.009395216393735466,0.002738289880440458,0.00899044895802216,0.010226405556387838,0.003726463768100802,0.006495160663252173,0,0,118000,2426,528228545,191218.66,177385.83,14
1960,1329,2,2.0,140,1300,-0.3383411458333333,-0.11441145833333333,-2.3601979166666665,-0.3982942708333333,-1.9014583333333333,1.7684244791666668,-1.3071015625,-0.8828854166666666,-1.6283671875,-0.11104166666666668,0,0,0.0021416525234825077,0.0007046957545345431,0.005853409043306893,0.005606053555766921,0.017324610073328677,0.0031497387082436053,0.012295590813733465,0.00815709252122568,0.006072575855600633,0.005037082347897363,0,0,242000,633,535154060,220154.31,180310.4,14
1999,1416,0,2.0,140,520,0.2928020833333333,1.39671875,2.8730026041666665,-0.496046875,-2.3681197916666665,2.1997552083333334,-2.899109375,4.749049479166667,2.3906744791666665,-0.14718229166666666,0,0,0.0011756344728064063,0.0021096687176475055,0.0035508266424777416,0.0037243766176478944,0.00935114378915707,0.0033723923774746103,0.01382117210104562,0.00857165383269115,0.005211913541223266,0.004928486727267857,0,0,149000,103,533223020,187098.94,176565.73,14
1930,1098,1,1.0,140,600,2.3469114583333335,0.7841432291666667,-2.6070052083333333,-0.4399453125,-2.1002994791666665,1.5052447916666667,5.137755208333333,12.795411458333334,-2.7957083333333337,-0.19065104166666666,0,0,0.0032030451142126327,0.0013095103712072256,0.011787701648677706,0.009208031898806007,0.017365484334342287,0.0035092607741920284,0.009868225323840017,0.021171834351215946,0.0064860437055058165,0.015072775915631546,0,0,162000,2202,909252150,154633.27,115000.4,14
2000,2234,1,3.0,160,500,1.47071875,0.040401041666666665,-6.9621953125,-0.42665625,1.5556901041666666,2.3104765625,4.517473958333333,-0.8548359375,-5.61740625,-0.12345572916666667,0,0,0.003168999982101555,0.001374350218327866,0.013721372929939118,0.009143663823684235,0.011586082768633547,0.0032336205054110155,0.015054603323042075,0.008928885874876485,0.014971264534025513,0.006655800020001394,0,0,154000,2445,528315080,297673.38,296039.88,14
1970,1092,0,1.0,80,1100,1.36909375,-1.1261901041666667,-2.3960598958333335,-0.40434895833333334,-1.9303567708333333,1.5121666666666667,4.510018229166667,3.3912734375,-2.2344322916666663,-0.15236979166666667,0,0,0.0015739949699679287,0.0038695447911180508,0.005853409043306893,0.006215299796217099,0.016366689145350014,0.00380796094378281,0.011501345984937118,0.006119649063804093,0.005413148745762037,0.003375972223121164,0,0,128000,980,923228230,95038.836,109061.23,14
1928,1981,2,2.0,80,1500,0.7885572916666667,-0.11785416666666668,-2.7852369791666667,-0.47002604166666667,1.7138229166666668,2.6865911458333334,7.0389375,-0.22738541666666665,-2.1958932291666664,-0.1497421875,0,0,0.0011807786545207418,0.0014864956262198924,0.011562031774396188,0.008689786757536682,0.011891706346920832,0.0015866500927060468,0.019514861265389986,0.0050084603718814485,0.003080785232605061,0.004384211515859382,0,0,137900,912,909250220,127299.55,196585.98,14
2006,1352,1,2.0,140,360,-2.134484375,0.5870716145833333,-3.5842552083333334,-0.21964973958333334,-5.883106770833333,-1.6359700520833333,-8.4255078125,3.0256809895833334,-4.071104166666666,-0.08947395833333333,0,0,0.0036065949957577725,0.0048491249128447276,0.012182511448267604,0.005480699645404728,0.025949461552018827,0.0021900285466179645,0.04899522991476787,0.01428778986493041,0.019979706118928565,0.007620477415547599,0,0,386250,1838,533208010,205812.17,211798.48,15
1910,1521,0,3.0,120,460,0.295890625,2.105515625,-4.914598958333333,8.605822916666666,21.21572916666667,5.464015625,6.597734375,7.48409375,-2.9161197916666666,7.278098958333333,0,0,0.0,0.0,0.0,0.0021123438251593094,0.01579343956499503,0.0006330993333193343,0.0167633962172568,0.01578897018602809,0.013820501166413797,0.014608960628703236,0,0,12789,726,902406070,166758.6,146292.03,15
1967,1296,0,2.0,80,1160,-0.8034127604166666,-0.24676953125,-2.37325,-2.4647643229166665,-7.375126302083333,-1.0832278645833333,-2.219490234375,-6.643224609375,-2.0045553385416666,-2.3445084635416666,0,0,0.0,0.0,0.0,0.0,0.03893814974197411,0.0,1.1564823173178713e-18,0.028318397090349355,0.0,0.0,0,0,118900,2707,905101330,120940.21,142562.47,15
1980,1217,1,1.0,120,900,2.5392291666666664,-1.4185833333333333,-4.758109375,8.331807291666665,20.540192708333333,4.589583333333333,12.405994791666666,24.87904166666667,-4.140078125,10.332885416666667,0,0,0.00011510896969442463,0.0,0.0,0.003649142801846496,0.01598486324679986,0.0006330993333193343,0.0013008906345326602,0.019704172525009337,0.0,0.0017817476568601682,0,0,153000,548,531452010,149994.1,152248.38,15
1992,1280,0,2.0,160,660,3.4248802083333336,-1.0982291666666668,-3.9082864583333334,6.843700520833333,8.9089765625,3.50315625,6.910166666666667,16.563046875,-3.4387135416666665,8.582296875,0,0,0.0001504182845832279,0.0035141542670655834,0.010557700729074618,0.0031256584425678508,0.009507523399651387,4.26661980580297e-05,0.006823833064005606,0.02523257459021265,-0.0005641007329919771,0.006351403875741283,0,0,270000,1003,527145090,220191.89,165182.9,15
1958,960,0,2.0,100,1340,-4.012140625,1.007578125,-1.9950130208333332,-0.33666666666666667,-1.6072578125,-0.35725,-6.209408854166667,3.8381875,-1.6752604166666667,-0.11423958333333332,0,0,0.010027998850517352,0.004842862837581304,0.008160915281986312,0.007468688581181541,0.014479200230313962,0.004596212097941036,0.03393247404045908,0.008455270293207421,0.007779961121664579,0.005037082347897363,0,0,200000,2669,902406030,134830.7,122238.68,15
1946,1230,0,1.0,80,1500,-0.309640625,-0.3568528645833333,-3.3725390625,-1.9171614583333332,-5.535596354166667,-1.5393307291666667,-3.1796276041666665,-3.18852734375,-3.31903515625,-0.8653619791666667,0,0,0.015339897960569763,0.012499176116019807,0.03384704559805636,0.02445851162840421,0.07562402724090708,0.028571059921364907,0.02261068547580399,0.019638778137309267,0.019510471914739258,0.011144298259939706,0,0,120000,2555,534451050,90504.39,110513.83,15
1997,1525,1,2.0,120,540,2.11575,0.4213385416666667,-6.648611979166667,-0.4074375,-1.9451119791666667,3.0028046875,3.8083854166666664,1.5383515625,-5.880424479166667,-0.129234375,0,0,0.002081547679238402,0.0007536232226125681,0.016129755828978153,0.006505491764211473,0.016366689145350014,0.003778113814797526,0.012717208000542398,0.007698268999520562,0.022992675034768612,0.007413738021934738,0,0,180500,2311,527105060,197708.8,209372.69,15
2005,2798,1,3.0,180,380,1.1502760416666666,-0.7133359375,-2.6918958333333336,-0.4542708333333333,1.656390625,1.6988697916666669,3.9417890625,3.7058359375,-2.2196197916666667,-0.15136197916666666,0,0,0.0008111009300028193,0.0005308912950785326,0.009276162770996986,0.006401067100514682,0.01233073585328961,0.001790473317590125,0.010741516300064802,0.007919428230378648,0.005413148745762037,0.003375972223121164,0,0,185000,2330,527210030,358242.1,397911.1,15
1964,1977,1,2.0,120,940,-2.2319869791666664,0.3041393229166667,-3.7479817708333334,-2.1305885416666666,-2.5690013020833335,-1.7106979166666667,-7.0169296875,0.3040924479166667,-3.3904973958333335,-0.8839934895833333,0,0,0.005862059096319912,-1.1564823173178713e-18,0.01114557104653521,0.01023243903304085,0.015926685124514596,0.004117003229551403,0.049419982393963606,0.009535265135298038,0.012424375858694077,0.013355073925159153,0,0,184000,1906,534475170,168303.56,194604.81,15
1910,899,0,1.0,100,1500,1.0694114583333332,0.5592473958333334,-6.89171875,-0.4223385416666667,1.5399427083333332,1.8751692708333332,3.0798177083333336,-0.5665755208333334,-5.381114583333333,-0.11826302083333333,0,0,0.001957006077438579,0.001811311429903515,0.01834171288774444,0.0065420574103204655,0.009674928060319834,0.0026623149449120967,0.009165413077125336,0.009359818367502602,0.025335348629152498,0.007800167381412259,0,0,160000,1298,902134100,95229.63,90954.24,15
1979,1224,2,2.0,100,920,0.279875,-1.231859375,-4.648635416666667,8.140109375,20.0676171875,5.168322916666667,6.185361979166667,4.564432291666667,-2.7338489583333336,6.8231953125,0,0,0.00011510896969442463,0.0,0.0,0.003649142801846496,0.01808444845547469,0.0012661986666386692,0.010832961873353832,0.008663503427060985,0.0064860437055058165,0.009070429170606274,0,0,140000,809,906226080,182125.03,175078.28,15
2001,1337,1,2.0,120,480,0.8869453125,-0.5690989583333333,-2.1016380208333336,-0.3546640625,-3.9668984375,-0.12252083333333333,0.0139921875,-3.4028411458333334,-1.5563932291666667,-0.10613802083333333,0,0,0.002745584801756422,0.0014003430352685737,0.005347050375139296,0.0050326630534866445,0.02032019569892948,0.003974081287559181,0.007907429030715145,0.013331748714382356,0.0020237643668028307,0.004932920908735293,0,0,148500,1674,527427160,190098.25,200485.1,16
1972,1092,0,1.0,80,1060,0.23628385416666667,-0.6845052083333334,-5.107421875,-0.3129921875,-3.5008098958333336,0.5460911458333334,2.0764309895833333,-4.0734609375,-4.564828125,-0.10032291666666668,0,0,0.00345455465913405,0.0038011190787964073,0.02382817373062853,0.008723448537270681,0.025218210978678775,0.004271687738783715,0.010077053983259946,0.01938624229119587,0.019881426231006014,0.003780065435764107,0,0,149000,2915,923226290,92897.05,110565.38,16
1993,1655,1,2.0,120,620,-0.6114375,-0.3656380208333333,1.8768958333333332,-3.0060390625,-3.6245989583333333,-2.413609375,-5.523286458333333,2.6654036458333334,1.9748177083333334,-1.4421770833333332,0,0,0.006886296393041839,0.004213778328799599,0.0035122424561534324,0.01743145870986771,0.024877892226329523,0.01109386230467109,0.03256958498163072,0.0076106600562989655,0.0023249339592558314,0.01129620269546245,0,0,244000,11,527163010,192232.16,208598.19,16
1973,988,0,1.0,80,1040,1.8987083333333332,1.1331666666666667,-3.3229322916666666,-0.560765625,7.5746640625,2.097125,4.778033854166667,5.518247395833333,-2.3671875,-0.16142447916666666,0,0,0.00037102027810129976,0.00015649262687885668,0.007337494470032486,0.005609526920813516,0.012727991605582176,0.00037239991717835484,0.012149993638351436,0.009848474556833369,0.004198024594202116,0.003216327499052958,0,0,129000,974,923225360,94179.89,112001.7,16
2005,1838,1,2.0,100,400,2.686765625,2.3128958333333336,-3.0362578125,-0.5123828125,1.86828125,1.85728125,5.113716145833333,7.927432291666667,-2.5192630208333333,-0.171796875,0,0,0.0021444545855090775,0.0019011525912637167,0.003682203488227068,0.0037243766176478944,0.011484607720792238,0.0015127348978298087,0.008613942583450152,0.009848474556833369,0.010204402819512333,0.006495160663252173,0,0,140000,2431,528231050,186920.6,242293.33,16
1948,1082,1,1.0,120,1500,-1.7707955729166667,-0.5331536458333334,-3.6442473958333337,-2.0716197916666665,-2.4978971354166664,-1.6633489583333332,-2.76345703125,-7.837434895833333,-2.2530572916666665,-0.5874309895833334,0,0,0.0035121572324817853,-1.1564823173178713e-18,0.012182511448267604,0.009029699918724798,0.013500615615656636,0.0029026539598983017,0.01030426127168128,0.06459283196316674,0.0,0.0,0,0,167000,1958,535450220,132424.12,120551.45,16
1963,1382,1,2.0,80,920,-1.8643307291666666,-0.09234114583333333,-3.0883020833333337,-1.7555833333333333,-5.069059895833333,-1.40959765625,-5.30571875,-0.5050143229166667,-3.5130182291666667,-0.9159348958333333,0,0,0.0193169085429397,0.0,0.035552633824150144,0.019914126756700155,0.04901973508048321,0.012499176116019807,0.03839259866871143,0.010698290945099095,0.027089320723672757,0.013775619565005698,0,0,139000,2706,905100030,127012.99,162557.33,16
1959,1194,1,2.0,120,1320,-1.7565091145833334,0.10258203125,-3.4521848958333337,-3.5853020833333336,-2.3662513020833336,-1.5756861979166668,-3.5754127604166666,1.563921875,-3.6649075520833336,-4.286444010416667,0,0,0.03183352896586978,0.00795402116473988,0.04163836342994803,0.04460234966570088,0.03893814974197411,0.03156399370384002,0.030521897756388222,0.013214639630688925,0.029093035928723854,0.035124477885978646,0,0,135000,2613,535403150,171780.73,154481.89,16
1948,1687,2,2.0,100,1500,0.7883645833333334,-0.6806770833333333,-5.100825520833333,-0.31258854166666666,-3.4962890625,-0.0459140625,-0.835359375,1.4091822916666668,-5.002125,-0.10993229166666667,0,0,0.002083240917566673,0.0035077622097328225,0.02382817373062853,0.007565450372061271,0.02523908736499054,0.005873764724597041,0.009709779346370991,0.004996068030888263,0.022053955822740074,0.0045582382284893985,0,0,148000,315,916125360,157572.94,181480.58,16
